order_id,customer_id,seller_id,order_date,order_value,quantity,product_category,discount_pct,payment_method,customer_state,delivery_zone,customer_order_count,customer_previous_rto_count,customer_previous_cancel_count,previous_successful_orders,customer_previous_rto_rate,days_since_last_order,seller_previous_orders,seller_previous_rto_count,seller_previous_rto_rate,orders_last_24h,orders_last_7d,device_order_count_7d,multiple_accounts_device,address_order_count,distance_seller_customer_km,estimated_delivery_days,is_weekend,is_holiday,seller_rating,customer_account_age_days,cod_amount,address_change_count_30d,failed_delivery_attempts_previous,night_order,rto
ORD000113,17629,1631,2024-01-05 16:00:00,4143.63,4,Electronics,10.2,COD,Maharashtra,Urban,9,0,1,8,0.0,1.8,748,87,0.1163,3,12,5,0,2,218.2,2,0,0,3.6,408,4143.63,0,0,0,0
ORD000114,13798,1174,2024-01-05 17:00:00,1531.56,1,Electronics,22.5,COD,West Bengal,Rural,11,2,1,8,0.1818,25.2,751,83,0.1105,3,11,2,0,2,253.4,3,0,0,4.67,844,1531.56,0,1,0,0
ORD000115,11275,1022,2024-01-05 18:00:00,575.37,1,Home,38.9,COD,West Bengal,Urban,12,3,0,9,0.25,24.6,756,53,0.0701,0,5,1,0,3,251.3,3,0,0,4.39,527,575.37,0,0,0,0
ORD000116,11016,1724,2024-01-05 19:00:00,1181.72,1,Electronics,18.2,Credit Card,Delhi,Urban,12,1,0,11,0.0833,35.7,737,48,0.0651,3,8,2,0,2,85.6,3,0,0,4.31,413,0.0,0,0,0,0
ORD000117,17869,1234,2024-01-05 20:00:00,678.73,4,Beauty,9.2,Debit Card,Bihar,Urban,8,1,2,5,0.125,41.3,773,137,0.1772,1,6,3,0,3,152.3,3,0,0,3.78,1529,0.0,2,0,0,0
ORD000118,16439,1012,2024-01-05 21:00:00,945.18,2,Home,8.7,COD,Delhi,Urban,12,0,2,10,0.0,90.6,764,77,0.1008,0,5,1,0,4,124.1,2,0,0,4.37,1094,945.18,0,0,0,1
ORD000119,17892,1100,2024-01-05 22:00:00,635.07,3,Home,7.8,COD,Karnataka,Urban,9,1,0,8,0.1111,36.0,762,146,0.1916,2,5,2,0,4,135.0,5,0,0,4.5,846,635.07,1,0,1,0
ORD000120,16863,1535,2024-01-05 23:00:00,3882.64,1,Home,14.2,Credit Card,Karnataka,Urban,14,0,0,14,0.0,48.1,728,113,0.1552,0,5,3,0,4,252.5,6,0,0,4.12,1649,0.0,0,2,1,0
ORD000121,17916,1522,2024-01-06 00:00:00,724.27,4,Fashion,20.7,COD,Maharashtra,Semi-Urban,9,3,0,6,0.3333,69.0,796,31,0.0389,1,6,2,0,7,75.5,4,1,0,4.4,188,724.27,0,0,1,1
ORD000122,10337,1784,2024-01-06 01:00:00,1656.63,1,Electronics,2.1,COD,West Bengal,Rural,9,2,2,5,0.2222,7.4,739,64,0.0866,2,4,4,0,1,192.1,2,1,0,4.01,1503,1656.63,1,0,1,0
ORD000123,10878,1451,2024-01-06 02:00:00,903.17,1,Footwear,11.2,COD,Maharashtra,Urban,15,1,5,9,0.0667,5.1,782,86,0.11,2,6,5,0,3,120.5,3,1,0,4.18,232,903.17,0,0,1,0
ORD000124,11076,1430,2024-01-06 03:00:00,547.28,3,Beauty,27.5,COD,Bihar,Urban,14,2,2,10,0.1429,19.9,736,72,0.0978,1,5,1,1,5,185.9,6,1,0,4.48,1019,547.28,0,0,1,0
ORD000125,14887,1792,2024-01-06 04:00:00,1234.71,3,Electronics,28.8,COD,Maharashtra,Rural,9,0,4,5,0.0,11.3,790,332,0.4203,0,6,1,0,3,81.5,4,1,0,3.4,357,1234.71,0,0,1,0
ORD000126,13993,1605,2024-01-06 05:00:00,1394.67,1,Beauty,9.0,COD,Karnataka,Rural,11,2,0,9,0.1818,1.0,729,216,0.2963,1,5,1,0,2,114.2,4,1,0,4.88,591,1394.67,0,0,1,1
ORD000127,16360,1712,2024-01-06 06:00:00,1533.3,1,Electronics,24.5,UPI,Karnataka,Urban,7,1,1,5,0.1429,42.4,785,223,0.2841,4,11,5,0,2,174.1,2,1,0,2.99,1418,0.0,0,0,0,0
ORD000128,14859,1532,2024-01-06 07:00:00,227.39,1,Footwear,25.7,UPI,Delhi,Urban,9,0,1,8,0.0,6.4,723,96,0.1328,2,7,4,0,3,15.5,5,1,0,4.16,297,0.0,0,0,0,0
ORD000129,16331,1722,2024-01-06 08:00:00,522.74,1,Beauty,12.7,UPI,Maharashtra,Urban,9,4,3,2,0.4444,15.0,721,37,0.0513,2,6,5,0,2,216.7,3,1,0,4.21,414,0.0,0,0,0,0
ORD000130,10379,1651,2024-01-06 09:00:00,1947.95,1,Footwear,8.6,Credit Card,West Bengal,Urban,10,5,0,5,0.5,37.0,749,59,0.0788,1,5,3,0,3,48.8,2,1,0,4.08,729,0.0,0,1,0,0
ORD000131,10492,1292,2024-01-06 10:00:00,630.07,4,Beauty,7.7,Credit Card,Bihar,Urban,6,0,0,6,0.0,21.8,758,36,0.0475,0,4,3,0,4,271.3,2,1,0,4.4,1864,0.0,0,0,0,0
ORD000132,17208,1100,2024-01-06 11:00:00,1238.64,2,Fashion,6.2,COD,Bihar,Rural,7,0,2,5,0.0,97.2,725,31,0.0428,0,4,2,0,5,149.2,3,1,0,3.57,935,1238.64,0,0,0,0
ORD000133,15276,1501,2024-01-06 12:00:00,515.52,2,Fashion,3.1,UPI,West Bengal,Urban,8,0,0,8,0.0,45.4,718,70,0.0975,4,10,3,0,5,154.5,3,1,0,4.26,607,0.0,0,0,0,0
ORD000134,12062,1303,2024-01-06 13:00:00,1700.98,2,Beauty,32.1,Credit Card,Bihar,Urban,10,2,0,8,0.2,45.2,753,42,0.0558,3,7,4,0,3,65.8,2,1,0,3.86,1933,0.0,0,0,0,0
ORD000135,13884,1539,2024-01-06 14:00:00,1917.47,1,Beauty,14.6,Credit Card,West Bengal,Semi-Urban,9,0,3,6,0.0,39.9,679,128,0.1885,2,6,1,0,4,80.4,4,1,0,3.74,56,0.0,1,1,0,0
ORD000136,10064,1552,2024-01-06 15:00:00,1701.3,2,Footwear,29.9,COD,West Bengal,Urban,11,3,0,8,0.2727,34.5,723,83,0.1148,3,4,2,0,1,95.6,6,1,0,3.94,1822,1701.3,0,1,0,0
ORD000137,12568,1354,2024-01-06 16:00:00,2037.61,1,Home,37.5,COD,Delhi,Urban,10,5,3,2,0.5,21.8,725,53,0.0731,2,6,3,0,2,91.2,3,1,0,3.14,170,2037.61,0,0,0,1
ORD000138,15463,1302,2024-01-06 17:00:00,2802.7,1,Beauty,28.0,UPI,Maharashtra,Rural,14,0,1,13,0.0,37.2,751,33,0.0439,3,9,5,0,4,185.8,3,1,1,4.19,971,0.0,0,0,0,0
ORD000139,15248,1495,2024-01-06 18:00:00,542.16,1,Electronics,6.0,UPI,Karnataka,Urban,9,2,1,6,0.2222,23.3,776,32,0.0412,1,6,4,0,4,293.1,4,1,0,4.51,1931,0.0,0,0,0,0
ORD000140,12027,1657,2024-01-06 19:00:00,683.21,1,Electronics,41.8,COD,Karnataka,Rural,9,0,0,9,0.0,14.1,741,49,0.0661,2,6,2,0,3,214.7,5,1,0,4.09,365,683.21,0,1,0,1
ORD000141,12695,1767,2024-01-06 20:00:00,1879.06,2,Electronics,29.0,COD,Maharashtra,Urban,10,5,0,5,0.5,18.7,769,15,0.0195,1,5,3,0,1,47.3,3,1,0,4.83,596,1879.06,0,1,0,1
ORD000142,11495,1226,2024-01-06 21:00:00,2160.58,4,Fashion,17.7,UPI,Bihar,Urban,10,2,1,7,0.2,19.6,757,129,0.1704,2,7,2,0,2,232.9,3,1,0,5.0,785,0.0,0,1,0,0
ORD000143,17230,1235,2024-01-06 22:00:00,731.72,1,Footwear,31.0,COD,West Bengal,Rural,7,0,0,7,0.0,105.1,786,102,0.1298,4,8,2,0,5,115.0,6,1,0,4.37,343,731.72,0,0,1,1
ORD000144,15258,1454,2024-01-06 23:00:00,701.81,2,Fashion,10.3,COD,Karnataka,Urban,6,0,0,6,0.0,16.6,731,88,0.1204,6,9,3,0,3,180.2,3,1,0,3.74,796,701.81,0,0,1,1
ORD000145,15618,1012,2024-01-07 00:00:00,741.5,1,Electronics,23.2,Debit Card,Delhi,Semi-Urban,6,0,1,5,0.0,36.6,761,46,0.0604,3,8,3,0,2,82.6,2,1,1,4.9,60,0.0,0,0,1,0
ORD000146,16736,1209,2024-01-07 01:00:00,418.61,2,Beauty,22.5,COD,Bihar,Urban,8,1,0,7,0.125,22.6,783,52,0.0664,0,7,3,0,3,124.3,2,1,0,4.72,761,418.61,0,1,1,0
ORD000147,10391,1740,2024-01-07 02:00:00,511.4,1,Electronics,7.7,COD,Delhi,Urban,8,2,3,3,0.25,16.0,757,113,0.1493,2,13,2,0,3,85.9,3,1,1,4.27,949,511.4,0,0,1,0
ORD000148,15794,1396,2024-01-07 03:00:00,518.85,1,Beauty,22.8,Credit Card,Karnataka,Semi-Urban,10,1,0,9,0.1,53.9,734,129,0.1757,2,5,4,0,2,59.4,3,1,0,4.24,587,0.0,1,0,1,0
ORD000149,14514,1099,2024-01-07 04:00:00,919.23,1,Footwear,13.9,COD,Maharashtra,Semi-Urban,6,0,0,6,0.0,27.0,726,133,0.1832,3,11,3,0,1,83.1,7,1,0,3.73,21,919.23,1,0,1,0
ORD000150,16432,1030,2024-01-07 05:00:00,1290.13,2,Home,10.7,COD,Maharashtra,Rural,11,0,3,8,0.0,46.4,802,192,0.2394,2,8,4,0,2,17.6,2,1,0,4.62,323,1290.13,1,0,1,1
ORD000151,14474,1527,2024-01-07 06:00:00,1422.38,1,Beauty,32.3,UPI,Delhi,Urban,6,0,0,6,0.0,61.4,764,56,0.0733,2,8,2,0,4,91.0,4,1,0,4.0,754,0.0,1,0,0,0
ORD000152,15892,1648,2024-01-07 07:00:00,808.24,3,Fashion,12.2,COD,Bihar,Semi-Urban,8,0,0,8,0.0,30.0,726,68,0.0937,2,10,3,0,6,114.2,5,1,0,3.76,1303,808.24,0,1,0,0
ORD000153,13561,1328,2024-01-07 08:00:00,820.25,1,Electronics,21.7,COD,Karnataka,Urban,8,2,1,5,0.25,5.6,754,73,0.0968,0,3,1,1,1,40.5,4,1,0,4.34,372,820.25,0,0,0,0
ORD000154,12278,1165,2024-01-07 09:00:00,1181.09,3,Electronics,3.7,COD,West Bengal,Semi-Urban,9,0,0,9,0.0,48.4,719,27,0.0376,2,3,4,0,2,50.6,3,1,1,3.78,1821,1181.09,1,0,0,1
ORD000155,17161,1458,2024-01-07 10:00:00,446.93,2,Electronics,11.1,COD,Maharashtra,Urban,5,0,0,5,0.0,2.5,737,124,0.1682,1,3,2,0,5,181.9,5,1,0,4.05,432,446.93,0,1,0,0
ORD000156,16184,1099,2024-01-07 11:00:00,1950.16,1,Beauty,12.0,Credit Card,Delhi,Urban,8,0,1,7,0.0,3.3,742,109,0.1469,2,7,1,0,4,46.0,4,1,0,4.16,1995,0.0,1,1,0,1
ORD000157,13099,1620,2024-01-07 12:00:00,2371.39,1,Footwear,7.5,Debit Card,Karnataka,Urban,14,1,1,12,0.0714,14.2,716,19,0.0265,5,13,6,0,2,135.7,3,1,0,3.61,1127,0.0,0,1,0,0
ORD000158,16278,1172,2024-01-07 13:00:00,753.44,2,Beauty,19.2,COD,Bihar,Urban,9,1,0,8,0.1111,1.3,733,44,0.06,1,4,2,0,3,280.9,3,1,0,3.85,727,753.44,3,0,0,0
ORD000159,10200,1748,2024-01-07 14:00:00,863.45,2,Fashion,10.8,COD,West Bengal,Semi-Urban,10,0,0,10,0.0,1.2,755,122,0.1616,5,12,3,0,2,194.2,3,1,0,5.0,273,863.45,0,0,0,0
ORD000160,15959,1161,2024-01-07 15:00:00,2312.28,2,Electronics,6.6,COD,West Bengal,Urban,8,0,0,8,0.0,121.0,778,89,0.1144,3,11,2,0,3,14.9,3,1,0,4.22,1058,2312.28,2,0,0,0
ORD000161,14875,1727,2024-01-07 16:00:00,1018.58,1,Beauty,3.8,COD,Maharashtra,Semi-Urban,5,0,0,5,0.0,30.4,763,91,0.1193,1,7,2,0,1,89.6,4,1,0,4.48,82,1018.58,0,0,0,0
ORD000162,17073,1775,2024-01-07 17:00:00,1560.79,1,Electronics,20.8,Credit Card,West Bengal,Urban,12,2,2,8,0.1667,37.7,749,62,0.0828,2,11,2,0,5,130.9,1,1,0,3.94,524,0.0,0,1,0,0
ORD000163,13104,1262,2024-01-07 18:00:00,1037.55,4,Fashion,1.7,Credit Card,Karnataka,Urban,9,3,0,6,0.3333,50.4,810,106,0.1309,1,3,3,0,4,313.1,2,1,0,3.55,188,0.0,0,0,0,0
ORD000164,17215,1273,2024-01-07 19:00:00,2789.97,1,Home,4.1,COD,Maharashtra,Urban,11,0,0,11,0.0,1.0,731,76,0.104,1,8,3,0,1,111.2,7,1,0,4.36,771,2789.97,1,0,0,0
ORD000165,14598,1002,2024-01-07 20:00:00,1471.52,1,Home,8.0,COD,Maharashtra,Rural,9,0,1,8,0.0,13.9,709,146,0.2059,1,6,2,0,3,196.4,5,1,0,3.39,335,1471.52,0,1,0,1
ORD000166,12454,1027,2024-01-07 21:00:00,1523.24,1,Home,13.8,COD,Maharashtra,Rural,9,0,0,9,0.0,47.9,713,71,0.0996,1,6,4,0,3,131.9,5,1,0,4.09,1980,1523.24,0,1,0,0
ORD000167,13645,1325,2024-01-07 22:00:00,1540.38,2,Electronics,9.5,Credit Card,Karnataka,Urban,8,1,2,5,0.125,35.1,744,71,0.0954,1,8,3,1,3,150.1,2,1,0,4.17,1069,0.0,0,0,1,0
ORD000168,15847,1148,2024-01-07 23:00:00,785.98,2,Beauty,15.6,COD,Delhi,Urban,7,0,1,6,0.0,3.3,800,86,0.1075,2,8,3,0,1,127.7,1,1,0,4.11,1195,785.98,0,0,1,0
ORD000169,10804,1539,2024-01-08 00:00:00,830.52,1,Electronics,9.7,COD,West Bengal,Urban,9,1,0,8,0.1111,69.7,799,116,0.1452,0,9,7,0,6,246.9,4,0,0,3.81,183,830.52,0,1,1,1
ORD000170,16242,1487,2024-01-08 01:00:00,1739.84,1,Footwear,8.5,Debit Card,West Bengal,Semi-Urban,15,0,1,14,0.0,45.0,746,157,0.2105,3,7,3,0,1,89.9,7,0,1,3.6,25,0.0,0,0,1,0
ORD000171,12731,1437,2024-01-08 02:00:00,1183.05,1,Beauty,21.8,Debit Card,Delhi,Semi-Urban,8,1,0,7,0.125,12.7,812,177,0.218,4,6,2,0,4,551.4,6,0,0,4.39,1829,0.0,1,0,1,1
ORD000172,15991,1064,2024-01-08 03:00:00,541.01,1,Fashion,12.1,COD,Maharashtra,Urban,11,0,0,11,0.0,68.4,719,116,0.1613,3,6,3,0,3,208.9,6,0,0,3.32,285,541.01,0,0,1,0
ORD000173,12773,1355,2024-01-08 04:00:00,3374.03,1,Home,4.0,COD,Bihar,Urban,10,0,1,9,0.0,41.3,712,23,0.0323,2,5,3,0,3,147.8,3,0,0,4.44,980,3374.03,1,0,1,0
ORD000174,11570,1532,2024-01-08 05:00:00,1972.08,4,Beauty,5.4,COD,Karnataka,Semi-Urban,6,3,2,1,0.5,3.8,775,125,0.1613,2,6,2,0,2,88.5,7,0,0,4.04,539,1972.08,0,0,1,1
ORD000175,15056,1251,2024-01-08 06:00:00,1121.67,1,Beauty,15.0,COD,Maharashtra,Urban,10,1,1,8,0.1,11.9,772,29,0.0376,1,7,2,0,5,182.3,5,0,0,4.05,1324,1121.67,0,0,0,0
ORD000176,17906,1234,2024-01-08 07:00:00,930.67,1,Home,17.8,UPI,Maharashtra,Semi-Urban,9,0,0,9,0.0,12.2,763,108,0.1415,1,10,1,0,3,105.9,5,0,0,4.31,241,0.0,1,0,0,0
ORD000177,16756,1226,2024-01-08 08:00:00,1235.47,3,Fashion,7.7,UPI,Maharashtra,Urban,3,0,0,3,0.0,68.8,795,54,0.0679,3,8,2,0,1,30.4,3,0,0,3.88,940,0.0,0,0,0,0
ORD000178,15581,1524,2024-01-08 09:00:00,1495.94,1,Electronics,6.7,UPI,West Bengal,Semi-Urban,7,0,0,7,0.0,15.7,741,95,0.1282,4,6,3,1,5,167.9,1,0,0,4.24,80,0.0,0,0,0,1
ORD000179,12690,1312,2024-01-08 10:00:00,323.82,1,Electronics,16.5,COD,West Bengal,Urban,12,0,3,9,0.0,17.8,770,31,0.0403,1,5,6,0,5,310.0,4,0,0,4.3,808,323.82,0,0,0,0
ORD000180,13840,1048,2024-01-08 11:00:00,3894.85,1,Beauty,5.7,Credit Card,Bihar,Urban,5,2,0,3,0.4,4.4,775,75,0.0968,0,8,2,0,2,295.4,4,0,0,4.51,801,0.0,0,0,0,0
ORD000181,11028,1117,2024-01-08 12:00:00,682.71,1,Home,7.2,UPI,Karnataka,Semi-Urban,10,0,1,9,0.0,7.7,687,126,0.1834,0,5,5,0,3,362.8,5,0,0,4.16,10,0.0,0,0,0,0
ORD000182,17385,1053,2024-01-08 13:00:00,1095.38,3,Footwear,5.3,COD,Maharashtra,Urban,2,0,0,2,0.0,8.2,762,65,0.0853,2,6,2,0,3,111.2,6,0,0,4.04,1001,1095.38,1,0,0,1
ORD000183,10502,1649,2024-01-08 14:00:00,1119.82,1,Fashion,17.2,UPI,West Bengal,Urban,8,0,1,7,0.0,46.0,762,126,0.1654,1,10,5,0,6,182.1,6,0,0,3.91,1831,0.0,0,0,0,0
ORD000184,16910,1564,2024-01-08 15:00:00,3634.08,1,Electronics,22.0,Wallet,Delhi,Urban,13,2,1,10,0.1538,12.8,699,9,0.0129,2,9,5,0,2,242.2,1,0,0,4.45,538,0.0,0,0,0,0
ORD000185,14493,1043,2024-01-08 16:00:00,1040.16,2,Fashion,22.4,COD,West Bengal,Rural,9,5,0,4,0.5556,11.5,745,155,0.2081,2,9,2,0,2,148.5,2,0,0,4.1,713,1040.16,1,0,0,1
ORD000186,10870,1052,2024-01-08 17:00:00,2844.39,3,Fashion,24.3,COD,Maharashtra,Rural,10,1,0,9,0.1,20.4,714,66,0.0924,3,6,2,0,8,124.3,7,0,0,4.43,206,2844.39,0,1,0,0
ORD000187,16938,1585,2024-01-08 18:00:00,1399.73,1,Fashion,17.2,COD,Maharashtra,Urban,6,2,0,4,0.3333,7.4,774,95,0.1227,1,4,6,0,6,183.1,3,0,0,3.67,1917,1399.73,0,1,0,1
ORD000188,14488,1557,2024-01-08 19:00:00,615.77,1,Home,9.9,COD,West Bengal,Urban,5,0,1,4,0.0,1.1,761,95,0.1248,2,8,2,0,1,77.8,1,0,0,3.82,1728,615.77,2,0,0,0
ORD000189,10206,1524,2024-01-08 20:00:00,1188.95,4,Home,35.0,Credit Card,Delhi,Urban,4,0,0,4,0.0,19.8,782,90,0.1151,2,3,2,0,5,301.7,3,0,0,4.1,1569,0.0,1,0,0,0
ORD000190,15134,1676,2024-01-08 21:00:00,1021.36,1,Home,20.3,UPI,Delhi,Rural,6,0,3,3,0.0,11.8,759,92,0.1212,0,3,3,0,4,304.3,6,0,0,4.41,1337,0.0,2,0,0,0
ORD000191,15977,1101,2024-01-08 22:00:00,572.24,2,Beauty,3.9,UPI,Maharashtra,Rural,7,1,2,4,0.1429,15.7,765,78,0.102,4,11,2,0,2,252.8,2,0,0,3.8,1886,0.0,0,0,1,1
ORD000192,17721,1791,2024-01-08 23:00:00,1359.18,2,Home,13.1,Credit Card,West Bengal,Urban,7,1,0,6,0.1429,27.1,757,19,0.0251,2,10,2,0,1,419.7,6,0,0,4.52,503,0.0,0,0,1,1
ORD000193,17035,1769,2024-01-09 00:00:00,1111.27,2,Beauty,1.6,Wallet,Karnataka,Semi-Urban,5,0,1,4,0.0,51.2,728,13,0.0179,0,4,2,0,3,273.7,2,0,0,4.88,1356,0.0,0,0,1,1
ORD000194,11484,1397,2024-01-09 01:00:00,1531.27,1,Electronics,20.2,COD,Karnataka,Semi-Urban,9,3,0,6,0.3333,9.8,793,77,0.0971,1,6,1,0,4,112.8,2,0,0,4.38,1615,1531.27,1,0,1,1
ORD000195,17858,1137,2024-01-09 02:00:00,1231.53,1,Electronics,4.5,UPI,Maharashtra,Urban,9,2,1,6,0.2222,52.9,710,168,0.2366,3,9,1,0,3,324.6,1,0,0,4.11,1783,0.0,0,0,1,0
ORD000196,17742,1674,2024-01-09 03:00:00,741.99,2,Electronics,25.7,COD,Delhi,Urban,7,2,0,5,0.2857,25.2,765,136,0.1778,3,6,2,0,6,171.8,4,0,0,4.49,1944,741.99,1,1,1,0
ORD000197,10863,1386,2024-01-09 04:00:00,1738.89,1,Electronics,2.9,COD,Karnataka,Semi-Urban,10,1,1,8,0.1,70.0,763,56,0.0734,1,5,3,1,6,90.8,7,0,0,3.37,999,1738.89,0,0,1,0
ORD000198,12790,1110,2024-01-09 05:00:00,753.98,1,Electronics,24.9,Credit Card,West Bengal,Urban,8,2,1,5,0.25,20.4,780,48,0.0615,3,10,2,0,2,222.2,2,0,0,3.38,1146,0.0,0,0,1,0
ORD000199,17408,1613,2024-01-09 06:00:00,170.75,1,Home,15.5,UPI,Bihar,Urban,10,0,1,9,0.0,35.1,718,49,0.0682,2,8,3,0,5,432.5,5,0,0,3.85,1686,0.0,0,0,0,0
ORD000200,10563,1016,2024-01-09 07:00:00,1184.64,1,Footwear,21.2,COD,Bihar,Urban,10,0,1,9,0.0,1.0,787,139,0.1766,4,9,2,0,1,83.8,3,0,0,4.45,1962,1184.64,0,0,0,1
ORD000201,15116,1779,2024-01-09 08:00:00,786.47,4,Home,10.8,COD,Delhi,Rural,7,1,0,6,0.1429,1.5,725,112,0.1545,2,4,5,0,2,50.3,2,0,0,4.21,1301,786.47,0,0,0,1
ORD000202,14191,1181,2024-01-09 09:00:00,1379.23,1,Footwear,39.7,Credit Card,Bihar,Semi-Urban,9,2,0,7,0.2222,2.3,756,59,0.078,0,4,6,1,1,105.1,4,0,0,3.7,290,0.0,1,0,0,0
ORD000203,16019,1535,2024-01-09 10:00:00,3638.49,4,Home,12.7,Debit Card,West Bengal,Urban,9,0,0,9,0.0,50.5,718,168,0.234,1,3,3,0,6,49.8,2,0,0,3.83,698,0.0,0,0,0,1
ORD000204,11757,1540,2024-01-09 11:00:00,3702.06,1,Electronics,3.3,UPI,Maharashtra,Semi-Urban,8,1,1,6,0.125,4.6,689,88,0.1277,1,7,5,0,6,460.0,2,0,0,4.28,637,0.0,0,0,0,0
ORD000205,16628,1170,2024-01-09 12:00:00,993.19,1,Fashion,14.5,COD,Maharashtra,Rural,9,1,1,7,0.1111,5.4,741,23,0.031,2,4,5,0,5,154.3,3,0,0,3.28,1226,993.19,1,0,0,0
ORD000206,17574,1408,2024-01-09 13:00:00,667.87,1,Footwear,12.0,COD,West Bengal,Urban,8,1,0,7,0.125,1.6,734,70,0.0954,2,10,2,0,1,153.4,1,0,0,3.27,682,667.87,0,0,0,0
ORD000207,16374,1739,2024-01-09 14:00:00,1557.46,2,Fashion,19.7,COD,Maharashtra,Urban,8,1,0,7,0.125,50.0,778,32,0.0411,2,6,4,0,5,252.1,6,0,0,4.51,1507,1557.46,0,0,0,0
ORD000208,16892,1377,2024-01-09 15:00:00,878.19,2,Electronics,13.7,UPI,West Bengal,Urban,8,0,1,7,0.0,2.3,792,39,0.0492,2,8,5,0,4,44.6,2,0,0,4.36,320,0.0,0,0,0,1
ORD000209,11678,1187,2024-01-09 16:00:00,1387.23,1,Footwear,29.3,COD,West Bengal,Rural,9,2,1,6,0.2222,28.4,772,202,0.2617,1,10,2,0,3,12.6,6,0,0,4.2,1005,1387.23,1,0,0,0
ORD000210,13242,1229,2024-01-09 17:00:00,737.66,3,Fashion,9.2,COD,Bihar,Urban,8,2,0,6,0.25,11.1,745,82,0.1101,2,10,4,1,3,149.3,3,0,0,3.46,1068,737.66,1,0,0,0
ORD000211,14636,1118,2024-01-09 18:00:00,1274.64,1,Home,11.7,UPI,Bihar,Semi-Urban,13,1,0,12,0.0769,8.6,693,13,0.0188,4,5,2,0,3,87.6,2,0,0,4.52,783,0.0,0,0,0,0
ORD000212,11059,1155,2024-01-09 19:00:00,673.72,2,Electronics,3.2,UPI,Delhi,Urban,10,0,0,10,0.0,43.0,744,42,0.0565,2,5,1,0,2,52.4,4,0,0,4.11,679,0.0,0,0,0,0
ORD000213,16668,1783,2024-01-09 20:00:00,2231.77,4,Home,22.2,UPI,Bihar,Urban,8,0,2,6,0.0,11.1,795,128,0.161,3,4,2,0,3,137.0,5,0,0,3.49,952,0.0,0,0,0,1
ORD000214,15279,1686,2024-01-09 21:00:00,769.71,3,Home,1.3,Debit Card,Maharashtra,Urban,9,2,3,4,0.2222,0.7,764,35,0.0458,2,8,2,0,4,273.7,7,0,0,4.05,149,0.0,0,0,0,1
ORD000215,11722,1464,2024-01-09 22:00:00,1630.53,4,Electronics,31.3,UPI,Bihar,Urban,8,0,0,8,0.0,5.7,720,170,0.2361,3,5,2,0,2,188.3,4,0,0,3.86,779,0.0,1,0,1,0
ORD000216,13314,1103,2024-01-09 23:00:00,513.44,1,Footwear,12.2,COD,West Bengal,Urban,10,4,1,5,0.4,13.8,769,111,0.1443,6,13,3,0,1,160.9,2,0,0,3.27,1221,513.44,0,0,1,0
ORD000217,13157,1603,2024-01-10 00:00:00,1752.33,1,Beauty,18.7,Credit Card,Bihar,Urban,8,0,3,5,0.0,2.9,709,198,0.2793,2,11,3,1,1,93.3,3,0,0,3.91,985,0.0,1,0,1,0
ORD000218,15915,1697,2024-01-10 01:00:00,614.11,1,Beauty,14.1,COD,Maharashtra,Semi-Urban,12,1,1,10,0.0833,2.8,743,47,0.0633,1,6,2,0,3,428.5,2,0,0,3.76,1649,614.11,1,1,1,1
ORD000219,12625,1794,2024-01-10 02:00:00,1282.68,1,Electronics,13.2,COD,Delhi,Rural,6,2,1,3,0.3333,5.9,778,87,0.1118,2,8,3,0,4,237.3,5,0,0,4.56,655,1282.68,0,1,1,0
ORD000220,12729,1501,2024-01-10 03:00:00,2026.21,2,Beauty,16.9,UPI,Karnataka,Urban,10,5,1,4,0.5,19.4,756,117,0.1548,4,8,3,0,5,108.5,2,0,0,4.38,973,0.0,0,0,1,0
ORD000221,16700,1692,2024-01-10 04:00:00,972.64,1,Fashion,4.6,COD,West Bengal,Semi-Urban,7,0,0,7,0.0,30.8,761,30,0.0394,2,13,2,0,2,322.5,6,0,0,4.77,766,972.64,0,0,1,0
ORD000222,11597,1681,2024-01-10 05:00:00,591.4,2,Footwear,16.9,COD,Maharashtra,Rural,9,1,1,7,0.1111,27.1,761,65,0.0854,3,7,2,0,5,112.4,1,0,0,4.19,763,591.4,0,0,1,1
ORD000223,13060,1698,2024-01-10 06:00:00,1477.47,1,Home,5.5,UPI,Maharashtra,Urban,9,0,0,9,0.0,0.1,712,98,0.1376,2,5,7,0,2,64.8,3,0,0,4.54,1456,0.0,0,0,0,0
ORD000224,12693,1174,2024-01-10 07:00:00,662.1,1,Home,18.8,Wallet,Karnataka,Semi-Urban,8,1,0,7,0.125,14.9,758,21,0.0277,4,14,2,0,3,10.5,4,0,0,4.45,1775,0.0,0,0,0,0
ORD000225,14891,1733,2024-01-10 08:00:00,860.45,2,Electronics,23.3,UPI,Delhi,Semi-Urban,8,0,1,7,0.0,14.4,776,78,0.1005,2,5,3,0,3,244.7,2,0,0,3.25,1391,0.0,0,2,0,0
ORD000226,15147,1744,2024-01-10 09:00:00,1285.98,1,Home,20.5,COD,West Bengal,Urban,6,0,0,6,0.0,6.3,805,153,0.1901,2,12,3,0,3,201.7,6,0,0,4.07,812,1285.98,1,0,0,1
ORD000227,15739,1673,2024-01-10 10:00:00,2480.97,2,Fashion,6.3,COD,Delhi,Urban,9,0,0,9,0.0,22.6,785,62,0.079,2,8,5,0,3,174.1,3,0,0,3.89,1643,2480.97,1,0,0,0
